,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,roadwork_id,loaddatetimeutc,road,type,roadwork_from,roadwork_to,roadwork_label,roadwork_reason,roadwork_start,roadwork_stop,radar_codedirection,roadwork_fromloc_lat,roadwork_fromloc_lon,roadwork_toloc_lat,roadwork_toloc_lon,roadwork_segmentid,segmentstart,segmentend,roadwork_afrc,roadwork_category,roadwork_type
75,75,75,75,245355720.0,2020-07-17 03:58:00,A7,a,Zuidbroek,Zuidbroek,closed,De oprit is dicht. Van 16 juli 2020 20:00 uur tot 17 juli 2020 06:00 uur.,2020-07-16 18:00:00,2020-07-17 04:00:00,0.0,53.16869,6.8623,53.16869,6.8623,3404.0,Duitse grens,Groningen,0.0,roadworks,a
76,76,76,76,244272240.0,2020-07-17 03:58:00,A6,a,Bant,Lemmer,closed,Dicht. Van 15 juli 2020 tot 17 juli 2020 dagelijks tussen 19:30 uur en 06:00 uur.,2020-07-15 17:30:00,2020-07-17 04:00:00,1.0,52.76529,5.76398,52.84781,5.7223,3372.0,Emmeloord,Joure,0.0,roadworks,a
77,77,77,77,2455027520.0,2020-07-17 11:29:00,A7,a,de Stevinsluizen,de Stevinsluizen,,Wegwerkzaamheden. Van 17 juli 2020 11:30 uur tot 17 juli 2020 13:30 uur.,2020-07-17 09:30:00,2020-07-17 11:30:00,2.0,52.93511,5.04342,52.93511,5.04342,3411.0,Zurich,Den Oever,0.0,roadworks,a
78,78,78,78,245502752.0,2020-07-17 11:29:00,A7,a,de Stevinsluizen,de Stevinsluizen,,Wegwerkzaamheden. Van 17 juli 2020 11:30 uur tot 17 juli 2020 13:30 uur.,2020-07-17 09:30:00,2020-07-17 11:30:00,2.0,52.93511,5.04342,52.93511,5.04342,3411.0,Den Oever,Zurich,0.0,roadworks,a
79,79,79,80,2435617500.0,2020-07-17 14:59:00,A6,a,Almere-Regenboogbuurt,Almere-Regenboogbuurt,closed,De op- en afrit is dicht. Van 4 juli 2020 07:00 uur tot 17 juli 2020 17:00 uur.,2020-07-04 05:00:00,2020-07-17 15:00:00,2.0,52.3887,5.31816,52.3887,5.31816,3370.0,Lelystad,Muiden,0.0,roadworks,a
80,80,80,79,243561750.0,2020-07-17 14:59:00,A6,a,Almere-Regenboogbuurt,Almere-Regenboogbuurt,closed,De op- en afrit is dicht. Van 4 juli 2020 07:00 uur tot 17 juli 2020 17:00 uur.,2020-07-04 05:00:00,2020-07-17 15:00:00,2.0,52.3887,5.31816,52.3887,5.31816,3370.0,Muiden,Lelystad,0.0,roadworks,a
81,81,81,82,245634556.0,2020-07-17 21:54:00,A2,a,afrit Sint-Michielsgestel,afrit Sint-Michielsgestel,closed,Oprit dicht. Van 17 juli 2020 20:00 uur tot 17 juli 2020 23:59 uur.,2020-07-17 18:00:00,2020-07-17 21:59:00,0.0,51.67439,5.32926,51.67439,5.32926,3103.0,'s-Hertogenbosch,Eindhoven,0.0,roadworks,a
82,82,82,81,245635689.0,2020-07-17 21:54:00,A76,a,Geleen,Geleen,closed,Oprit dicht. Van 17 juli 2020 21:00 uur tot 17 juli 2020 23:59 uur.,2020-07-17 19:00:00,2020-07-17 21:59:00,1.0,50.95573,5.81174,50.95573,5.81174,3421.0,Geleen,Heerlen,0.0,roadworks,a
83,83,83,83,245635796.0,2020-07-18 02:58:00,A76,a,Geleen,Geleen,closed,Oprit dicht. Van 17 juli 2020 23:59 uur tot 18 juli 2020 05:00 uur.,2020-07-17 21:59:00,2020-07-18 03:00:00,0.0,50.95573,5.81174,50.95573,5.81174,3421.0,Heerlen,Geleen,0.0,roadworks,a
84,84,84,84,245351636.0,2020-07-18 02:58:00,A1,a,Twello,Twello,closed,De oprit is dicht. Van 16 juli 2020 tot 18 juli 2020 dagelijks tussen 22:30 uur en 05:00 uur.,2020-07-16 20:30:00,2020-07-18 03:00:00,1.0,52.21768,6.12511,52.21768,6.12511,3002.0,Apeldoorn,Hengelo,0.0,roadworks,a
85,85,85,85,245505879.0,2020-07-18 02:58:00,A17,a,Roosendaal-Noord,Roosendaal-Noord,closed,De oprit is dicht. Van 17 juli 2020 21:00 uur tot 18 juli 2020 05:00 uur.,2020-07-17 19:00:00,2020-07-18 03:00:00,1.0,51.56783,4.4702,51.56783,4.4702,3080.0,Roosendaal,Dordrecht,0.0,roadworks,a
86,86,86,86,245212149.0,2020-07-18 02:58:00,A1,a,afrit Markelo,afrit Markelo,closed,De op- en afrit is dicht. Van 15 juli 2020 tot 18 juli 2020 dagelijks tussen 19:00 uur en 05:00 uur.,2020-07-15 17:00:00,2020-07-18 03:00:00,0.0,52.26259,6.45569,52.26259,6.45569,3002.0,Hengelo,Apeldoorn,0.0,roadworks,a
87,87,87,87,245635912.0,2020-07-18 03:59:00,N7,n,Groningen-West,Groningen-West,closed,Dicht. Van 17 juli 2020 21:00 uur tot 18 juli 2020 06:00 uur.,2020-07-17 19:00:00,2020-07-18 04:00:00,0.0,53.20207,6.55858,53.20207,6.55858,3412.0,Duitse grens,Groningen,3.0,roadworks,n
88,88,88,88,245634466.0,2020-07-18 03:59:00,A1,a,Deventer,Deventer,closed,De afrit is dicht. Van 17 juli 2020 22:30 uur tot 18 juli 2020 06:00 uur.,2020-07-17 20:30:00,2020-07-18 04:00:00,1.0,52.23441,6.18282,52.23441,6.18282,3002.0,Apeldoorn,Hengelo,0.0,roadworks,a
89,89,89,89,245506506.0,2020-07-18 03:59:00,A28,a,Assen-Zuid,afrit Westerbork,closed,Wegwerkzaamheden. Oprit dicht. Van 17 juli 2020 19:00 uur tot 18 juli 2020 06:00 uur.,2020-07-17 17:00:00,2020-07-18 04:00:00,0.0,52.95476,6.54368,52.87731,6.51258,3197.0,Assen,Hoogeveen,0.0,roadworks,a
90,90,90,90,245506841.0,2020-07-18 03:59:00,A28,a,afrit Westerbork,Beilen,closed,Wegwerkzaamheden. De afrit is dicht. Van 17 juli 2020 20:00 uur tot 18 juli 2020 06:00 uur.,2020-07-17 18:00:00,2020-07-18 04:00:00,0.0,52.87731,6.51258,52.85652,6.49507,3197.0,Assen,Hoogeveen,0.0,roadworks,a
91,91,91,91,245508643.0,2020-07-18 05:59:00,A32,a,Meppel-Zuid,Meppel-Zuid,closed,De oprit is dicht. Van 17 juli 2020 20:00 uur tot 18 juli 2020 08:00 uur.,2020-07-17 18:00:00,2020-07-18 06:00:00,1.0,52.67783,6.19316,52.67783,6.19316,3240.0,Meppel,Heerenveen,0.0,roadworks,a
92,92,92,92,245509044.0,2020-07-18 05:59:00,A32,a,Meppel,Meppel,closed,De oprit is dicht. Van 17 juli 2020 20:00 uur tot 18 juli 2020 08:00 uur.,2020-07-17 18:00:00,2020-07-18 06:00:00,1.0,52.69026,6.20644,52.69026,6.20644,3240.0,Meppel,Heerenveen,0.0,roadworks,a
93,93,93,93,245635395.0,2020-07-18 13:59:00,A15,a,Havens 6200-7000,de Suurhoffbrug,closed,Dicht. Van 17 juli 2020 18:00 uur tot 18 juli 2020 16:00 uur.,2020-07-17 16:00:00,2020-07-18 14:00:00,0.0,51.94043,4.1139,51.93742,4.10672,3059.0,Rotterdam,Europoort,0.0,roadworks,a
94,94,94,94,245635492.0,2020-07-18 14:58:00,A27,a,Breda-Noord,Breda-Noord,closed,De afrit is dicht. Van 18 juli 2020 09:00 uur tot 18 juli 2020 17:00 uur.,2020-07-18 07:00:00,2020-07-18 15:00:00,0.0,51.59227,4.82889,51.59227,4.82889,3170.0,Gorinchem,Breda,0.0,roadworks,a
95,95,95,96,2455108270.0,2020-07-18 20:59:00,N33,n,Delfzijl,Delfzijl,closed,Dicht. Van 17 juli 2020 20:00 uur tot 18 juli 2020 23:00 uur.,2020-07-17 18:00:00,2020-07-18 21:00:00,2.0,53.36702,6.85567,53.36702,6.85567,4721.0,Eemshaven,Veendam,3.0,roadworks,n
96,96,96,95,245510827.0,2020-07-18 20:59:00,N33,n,Delfzijl,Delfzijl,closed,Dicht. Van 17 juli 2020 20:00 uur tot 18 juli 2020 23:00 uur.,2020-07-17 18:00:00,2020-07-18 21:00:00,2.0,53.36702,6.85567,53.36702,6.85567,4721.0,Veendam,Eemshaven,3.0,roadworks,n
97,97,97,97,245356701.0,2020-07-19 02:58:00,A15,a,Havens 6200-7000,Havens 6200-7000,closed,De oprit is dicht. Van 13 juli 2020 20:00 uur tot 19 juli 2020 05:00 uur.,2020-07-13 18:00:00,2020-07-19 03:00:00,0.0,51.94043,4.1139,51.94043,4.1139,3059.0,Rotterdam,Europoort,0.0,roadworks,a
98,98,98,98,245504336.0,2020-07-19 04:58:00,A12,a,knp. Oudenrijn,knp. Lunetten,closed,Wegwerkzaamheden. De hoofdrijbaan is dicht. Van 17 juli 2020 20:00 uur tot 19 juli 2020 07:00 uur.,2020-07-17 18:00:00,2020-07-19 05:00:00,1.0,52.0656,5.0701,52.05543,5.14474,3020.0,Den Haag,Utrecht,0.0,roadworks,a
99,99,99,99,245634822.0,2020-07-19 06:59:00,A9,a,afrit Amsterdam-IJburg,afrit Amsterdam-IJburg,closed,Oprit dicht. Van 18 juli 2020 20:30 uur tot 19 juli 2020 09:00 uur.,2020-07-18 18:30:00,2020-07-19 07:00:00,1.0,52.33409,5.00187,52.33409,5.00187,3460.0,Diemen,Amstelveen,0.0,roadworks,a
100,100,100,100,245634823.0,2020-07-19 06:59:00,A9,a,knp. Holendrecht,knp. Holendrecht,closed,Dicht. Van 18 juli 2020 21:00 uur tot 19 juli 2020 09:00 uur.,2020-07-18 19:00:00,2020-07-19 07:00:00,1.0,52.29207,4.94287,52.29207,4.94287,3460.0,Diemen,Amstelveen,0.0,roadworks,a
101,101,101,101,244261253.0,2020-07-20 02:58:00,A4,a,Zoeterwoude-Rijndijk,Leidschendam,closed,Dicht. Van 17 juli 2020 21:00 uur tot 20 juli 2020 05:00 uur.,2020-07-17 19:00:00,2020-07-20 03:00:00,0.0,52.13826,4.50707,52.07356,4.39532,3300.0,Amsterdam,Den Haag,0.0,roadworks,a
102,102,102,102,244261668.0,2020-07-20 02:58:00,A4,a,knp. Prins Clausplein,Zoeterwoude-Rijndijk,,Wegwerkzaamheden. Van 17 juli 2020 22:00 uur tot 20 juli 2020 05:00 uur.,2020-07-17 20:00:00,2020-07-20 03:00:00,1.0,52.06198,4.37533,52.13826,4.50707,3300.0,Den Haag,Amsterdam,0.0,roadworks,a
103,103,103,103,245863283.0,2020-07-20 02:58:00,A76,a,Geleen,Geleen,closed,De oprit is dicht. Van 18 juli 2020 00:01 uur tot 20 juli 2020 05:00 uur.,2020-07-17 22:01:00,2020-07-20 03:00:00,0.0,50.95573,5.81174,50.95573,5.81174,3421.0,Heerlen,Geleen,0.0,roadworks,a
104,104,104,104,245510085.0,2020-07-20 02:58:00,N11,n,Zoeterwoude-Weipoort,de aansluiting met de A4,closed,Dicht. Van 17 juli 2020 21:00 uur tot 20 juli 2020 05:00 uur.,2020-07-17 19:00:00,2020-07-20 03:00:00,0.0,52.13414,4.5272,52.13983,4.50913,3480.0,Bodegraven,Leiden,3.0,roadworks,n
105,105,105,105,245987846.0,2020-07-20 02:58:00,A12,a,knp. Oudenrijn,knp. Lunetten,closed,De hoofdrijbaan is dicht. Van 17 juli 2020 20:00 uur tot 20 juli 2020 05:00 uur.,2020-07-17 18:00:00,2020-07-20 03:00:00,1.0,52.0656,5.0701,52.05543,5.14474,3020.0,Den Haag,Utrecht,0.0,roadworks,a
106,106,106,106,245503896.0,2020-07-20 02:58:00,A12,a,knp. Lunetten,knp. Oudenrijn,closed,De hoofdrijbaan is dicht. Van 17 juli 2020 20:00 uur tot 20 juli 2020 05:00 uur.,2020-07-17 18:00:00,2020-07-20 03:00:00,0.0,52.05543,5.14474,52.0656,5.0701,3020.0,Utrecht,Den Haag,0.0,roadworks,a
107,107,107,107,245504916.0,2020-07-20 02:58:00,A15,a,Papendrecht,Papendrecht,closed,De oprit is dicht. Van 17 juli 2020 23:50 uur tot 20 juli 2020 05:00 uur.,2020-07-17 21:50:00,2020-07-20 03:00:00,0.0,51.83905,4.71257,51.83905,4.71257,3056.0,Gorinchem,Rotterdam,0.0,roadworks,a
108,108,108,108,245987744.0,2020-07-20 16:09:00,A12,a,knp. Oudenrijn,knp. Oudenrijn,closed,Parallelrijbaan dicht. Van 19 juli 2020 tot 21 juli 2020 dagelijks tussen 21:00 uur en 05:00 uur.,2020-07-19 19:00:00,2020-07-21 03:00:00,0.0,52.0656,5.0701,52.0656,5.0701,3020.0,Utrecht,Den Haag,0.0,roadworks,a
109,109,109,109,245988958.0,2020-07-20 16:59:00,A28,a,Groningen-Centrum,Groningen-Centrum,closed,De oprit is dicht. Van 20 juli 2020 07:00 uur tot 20 juli 2020 19:00 uur.,2020-07-20 05:00:00,2020-07-20 17:00:00,0.0,53.20081,6.56581,53.20081,6.56581,3193.0,Groningen,Zwolle,0.0,roadworks,a
110,110,110,110,245987574.0,2020-07-20 22:59:00,A2,a,Weert-Noord,Nederweert,,Wegwerkzaamheden. Van 20 juli 2020 21:00 uur tot 21 juli 2020 01:00 uur.,2020-07-20 19:00:00,2020-07-20 23:00:00,0.0,51.2763,5.66674,51.2759,5.73637,3102.0,Eindhoven,Maastricht,0.0,roadworks,a
111,111,111,111,246079332.0,2020-07-20 23:59:00,A15,a,Alblasserdam,Alblasserdam,closed,De oprit is dicht. Van 20 juli 2020 23:00 uur tot 21 juli 2020 02:00 uur.,2020-07-20 21:00:00,2020-07-21 00:00:00,0.0,51.85069,4.6778,51.85069,4.6778,3056.0,Gorinchem,Rotterdam,0.0,roadworks,a
112,112,112,112,245989332.0,2020-07-21 00:58:00,A50,a,Sint-Oedenrode,Sint-Oedenrode,closed,De oprit is dicht. Van 20 juli 2020 23:00 uur tot 21 juli 2020 03:00 uur.,2020-07-20 21:00:00,2020-07-21 01:00:00,1.0,51.57101,5.47921,51.57101,5.47921,3349.0,Eindhoven,Oss,0.0,roadworks,a
113,113,113,113,245988007.0,2020-07-21 01:58:00,A15,a,Wadenoijen,knp. Deil,,Wegwerkzaamheden. Van 20 juli 2020 20:30 uur tot 21 juli 2020 04:00 uur.,2020-07-20 18:30:00,2020-07-21 02:00:00,0.0,51.8735,5.34469,51.85727,5.22844,3057.0,Nijmegen,Gorinchem,0.0,roadworks,a
114,114,114,137,246082117.0,2020-07-21 02:58:00,A76,a,Geleen,Geleen,closed,De oprit is dicht. Van 20 juli 2020 21:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 19:00:00,2020-07-21 03:00:00,0.0,50.95573,5.81174,50.95573,5.81174,3421.0,Heerlen,Geleen,0.0,roadworks,a
115,115,115,136,245989298.0,2020-07-21 02:58:00,A50,a,Vaassen,Vaassen,closed,De afrit is dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,0.0,52.29355,6.00929,52.29355,6.00929,3342.0,Zwolle,Apeldoorn,0.0,roadworks,a
116,116,116,135,245989369.0,2020-07-21 02:58:00,A73,a,Venray-Noord,Venray-Noord,closed,De afrit is dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,1.0,51.54663,5.9946,51.54663,5.9946,3410.0,Maasbracht,Nijmegen,0.0,roadworks,a
117,117,117,134,2455097250.0,2020-07-21 02:58:00,N3,n,afrit Dordrecht-Centrum,afrit Dordrecht-Centrum,closed,Dicht. Van 17 juli 2020 21:00 uur tot 21 juli 2020 05:00 uur.,2020-07-17 19:00:00,2020-07-21 03:00:00,2.0,51.81644,4.70783,51.81644,4.70783,4440.0,Papendrecht,Dordrecht,3.0,roadworks,n
118,118,118,133,245509725.0,2020-07-21 02:58:00,N3,n,afrit Dordrecht-Centrum,afrit Dordrecht-Centrum,closed,Dicht. Van 17 juli 2020 21:00 uur tot 21 juli 2020 05:00 uur.,2020-07-17 19:00:00,2020-07-21 03:00:00,2.0,51.81644,4.70783,51.81644,4.70783,4440.0,Dordrecht,Papendrecht,3.0,roadworks,n
119,119,119,132,245987635.0,2020-07-21 02:58:00,A6,a,Lemmer,Lemmer,closed,De oprit is dicht. Van 20 juli 2020 23:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 21:00:00,2020-07-21 03:00:00,0.0,52.84781,5.7223,52.84781,5.7223,3372.0,Joure,Emmeloord,0.0,roadworks,a
120,120,120,131,245987521.0,2020-07-21 02:58:00,A1,a,Amersfoort-West,Amersfoort-West,closed,De afrit is dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,0.0,52.20803,5.36791,52.20803,5.36791,3000.0,Amersfoort,Amsterdam,0.0,roadworks,a
121,121,121,129,246080148.0,2020-07-21 02:58:00,A2,a,Vianen,Vianen,closed,De afrit is dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,0.0,51.98896,5.08311,51.98896,5.08311,3104.0,Utrecht,'s-Hertogenbosch,0.0,roadworks,a
122,122,122,128,245987605.0,2020-07-21 02:58:00,A2,a,Weert-Noord,Weert-Noord,closed,De oprit is dicht. Van 20 juli 2020 21:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 19:00:00,2020-07-21 03:00:00,0.0,51.2763,5.66674,51.2763,5.66674,3102.0,Eindhoven,Maastricht,0.0,roadworks,a
123,123,123,127,245987554.0,2020-07-21 02:58:00,A2,a,Elsloo,Elsloo,closed,De oprit is dicht. Van 20 juli 2020 21:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 19:00:00,2020-07-21 03:00:00,0.0,50.95267,5.78769,50.95267,5.78769,3102.0,Eindhoven,Maastricht,0.0,roadworks,a
124,124,124,126,245987910.0,2020-07-21 02:58:00,A12,a,knp. Oudenrijn,knp. Lunetten,closed,De hoofdrijbaan is dicht. Van 20 juli 2020 21:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 19:00:00,2020-07-21 03:00:00,1.0,52.0656,5.0701,52.05543,5.14474,3020.0,Den Haag,Utrecht,0.0,roadworks,a
125,125,125,130,245987536.0,2020-07-21 02:58:00,A2,a,Maasbracht,Maasbracht,closed,De oprit is dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,1.0,51.15354,5.89715,51.15354,5.89715,3102.0,Maastricht,Eindhoven,0.0,roadworks,a
126,126,126,124,245989079.0,2020-07-21 02:58:00,A44,a,Oegstgeest,Leiden,,Wegwerkzaamheden. Van 20 juli 2020 21:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 19:00:00,2020-07-21 03:00:00,0.0,52.17911,4.45772,52.16632,4.4525,3321.0,Amsterdam,Den Haag,0.0,roadworks,a
127,127,127,125,245988904.0,2020-07-21 02:58:00,A27,a,knp. Gorinchem,knp. Gorinchem,closed,De hoofdrijbaan is dicht. Van 20 juli 2020 23:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 21:00:00,2020-07-21 03:00:00,0.0,51.84609,4.95048,51.84609,4.95048,3170.0,Gorinchem,Breda,0.0,roadworks,a
128,128,128,114,246080352.0,2020-07-21 02:58:00,A2,a,Nieuwegein-Zuid,Nieuwegein-Zuid,closed,De afrit is dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,0.0,52.00381,5.0748,52.00381,5.0748,3104.0,Utrecht,'s-Hertogenbosch,0.0,roadworks,a
129,129,129,115,245987954.0,2020-07-21 02:58:00,A15,a,Tiel,Tiel,closed,De oprit is dicht. Van 20 juli 2020 22:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 20:00:00,2020-07-21 03:00:00,1.0,51.90103,5.43283,51.90103,5.43283,3057.0,Gorinchem,Nijmegen,0.0,roadworks,a
130,130,130,116,245988346.0,2020-07-21 02:58:00,A16,a,Rotterdam-Prins Alexander,Rotterdam-Prins Alexander,closed,De oprit is dicht. Van 20 juli 2020 22:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 20:00:00,2020-07-21 03:00:00,0.0,51.94563,4.53212,51.94563,4.53212,3065.0,Rotterdam,Breda,0.0,roadworks,a
131,131,131,118,245988857.0,2020-07-21 02:58:00,A27,a,Huizen,Huizen,closed,De op- en afrit is dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,1.0,52.2789,5.26769,52.2789,5.26769,3171.0,Utrecht,Almere,0.0,roadworks,a
132,132,132,117,245988794.0,2020-07-21 02:58:00,A20,a,Rotterdam-Crooswijk,Rotterdam-Crooswijk,closed,De afrit is dicht. Van 20 juli 2020 22:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 20:00:00,2020-07-21 03:00:00,1.0,51.94183,4.48195,51.94183,4.48195,3123.0,Hoek van Holland,Gouda,0.0,roadworks,a
133,133,133,120,245988856.0,2020-07-21 02:58:00,A27,a,Huizen,Huizen,closed,De op- en afrit is dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,0.0,52.2789,5.26769,52.2789,5.26769,3171.0,Almere,Utrecht,0.0,roadworks,a
134,134,134,121,245989256.0,2020-07-21 02:58:00,A32,a,Meppel-Zuid,Meppel,,Wegwerkzaamheden. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,1.0,52.67783,6.19316,52.69026,6.20644,3240.0,Meppel,Heerenveen,0.0,roadworks,a
135,135,135,122,245989518.0,2020-07-21 02:58:00,A35,a,Wierden,Wierden,closed,Dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,2.0,52.35021,6.5862,52.35021,6.5862,3283.0,Enschede,Almelo,0.0,roadworks,a
136,136,136,123,2459895180.0,2020-07-21 02:58:00,A35,a,Wierden,Wierden,closed,Dicht. Van 20 juli 2020 20:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 18:00:00,2020-07-21 03:00:00,2.0,52.35021,6.5862,52.35021,6.5862,3283.0,Almelo,Enschede,0.0,roadworks,a
137,137,137,119,245987888.0,2020-07-21 02:58:00,A12,a,knp. Lunetten,knp. Oudenrijn,closed,De hoofdrijbaan is dicht. Van 20 juli 2020 21:00 uur tot 21 juli 2020 05:00 uur.,2020-07-20 19:00:00,2020-07-21 03:00:00,0.0,52.05543,5.14474,52.0656,5.0701,3020.0,Utrecht,Den Haag,0.0,roadworks,a
138,138,138,158,246081564.0,2020-07-21 10:38:00,A50,a,Heerde-Zuid,Heerde-Zuid,closed,De afrit is dicht. Van 21 juli 2020 20:00 uur tot 22 juli 2020 05:00 uur.,2020-07-21 18:00:00,2020-07-22 03:00:00,0.0,52.37272,6.02281,52.37272,6.02281,3342.0,Zwolle,Apeldoorn,0.0,roadworks,a
139,139,139,154,246080736.0,2020-07-21 10:38:00,A16,a,de Randweg Dordrecht,de Randweg Dordrecht,closed,De afrit is dicht. Van 21 juli 2020 22:00 uur tot 22 juli 2020 05:00 uur.,2020-07-21 20:00:00,2020-07-22 03:00:00,1.0,51.7726,4.64903,51.7726,4.64903,3065.0,Breda,Rotterdam,0.0,roadworks,a
140,140,140,155,246181368.0,2020-07-21 10:38:00,A15,a,Geldermalsen,Geldermalsen,closed,De afrit is dicht. Van 22 juli 2020 20:00 uur tot 23 juli 2020 05:00 uur.,2020-07-22 18:00:00,2020-07-23 03:00:00,0.0,51.86162,5.31062,51.86162,5.31062,3057.0,Nijmegen,Gorinchem,0.0,roadworks,a
141,141,141,156,2427741920.0,2020-07-21 10:38:00,A50,a,Eindhoven,Eindhoven,closed,De afrit is dicht. Van 23 juni 2020 21:00 uur tot 24 juli 2020 21:00 uur.,2020-06-23 19:00:00,2020-07-24 19:00:00,2.0,51.49684,5.47795,51.49684,5.47795,3349.0,Oss,Eindhoven,0.0,roadworks,a
142,142,142,157,242774192.0,2020-07-21 10:38:00,A50,a,Eindhoven,Eindhoven,closed,De afrit is dicht. Van 23 juni 2020 21:00 uur tot 24 juli 2020 21:00 uur.,2020-06-23 19:00:00,2020-07-24 19:00:00,2.0,51.49684,5.47795,51.49684,5.47795,3349.0,Eindhoven,Oss,0.0,roadworks,a
143,143,143,159,246081953.0,2020-07-21 10:38:00,A50,a,Hattem,Hattem,closed,De op- en afrit is dicht. Van 21 juli 2020 20:00 uur tot 22 juli 2020 05:00 uur.,2020-07-21 18:00:00,2020-07-22 03:00:00,0.0,52.46441,6.03647,52.46441,6.03647,3342.0,Zwolle,Apeldoorn,0.0,roadworks,a
144,144,144,166,246183250.0,2020-07-21 10:38:00,A50,a,afrit Loenen,afrit Loenen,closed,De oprit is dicht. Van 22 juli 2020 21:00 uur tot 23 juli 2020 05:00 uur.,2020-07-22 19:00:00,2020-07-23 03:00:00,0.0,52.14013,5.99024,52.14013,5.99024,3341.0,Apeldoorn,Arnhem,0.0,roadworks,a
145,145,145,161,246182349.0,2020-07-21 10:38:00,A44,a,Leiden,Leiden,closed,De oprit is dicht. Van 22 juli 2020 21:00 uur tot 23 juli 2020 05:00 uur.,2020-07-22 19:00:00,2020-07-23 03:00:00,0.0,52.16632,4.4525,52.16632,4.4525,3321.0,Amsterdam,Den Haag,0.0,roadworks,a
146,146,146,162,245989104.0,2020-07-21 10:38:00,A44,a,Leiden,Leiden,closed,De afrit is dicht. Van 20 juli 2020 tot 23 juli 2020 dagelijks tussen 21:00 uur en 05:00 uur.,2020-07-20 19:00:00,2020-07-23 03:00:00,0.0,52.16632,4.4525,52.16632,4.4525,3321.0,Amsterdam,Den Haag,0.0,roadworks,a
147,147,147,163,246182107.0,2020-07-21 10:38:00,A35,a,Almelo-West,Almelo-West,closed,De afrit is dicht. Van 21 juli 2020 20:00 uur tot 22 juli 2020 05:00 uur.,2020-07-21 18:00:00,2020-07-22 03:00:00,0.0,52.34203,6.59666,52.34203,6.59666,3283.0,Almelo,Enschede,0.0,roadworks,a
148,148,148,165,245988719.0,2020-07-21 10:38:00,A20,a,knp. Terbregseplein,knp. Kleinpolderplein,closed,Dicht. Van 20 juli 2020 tot 23 juli 2020 dagelijks tussen 20:00 uur en 06:00 uur.,2020-07-20 18:00:00,2020-07-23 04:00:00,0.0,51.9503,4.52859,51.93133,4.43891,3123.0,Gouda,Hoek van Holland,0.0,roadworks,a
149,149,149,153,243386320.0,2020-07-21 10:38:00,A37,a,Zwartemeer,Zwartemeer,closed,De op- en afrit is dicht. Van 1 juli 2020 18:00 uur tot 23 juli 2020 07:56 uur.,2020-07-01 16:00:00,2020-07-23 05:56:00,0.0,52.73076,7.03653,52.73076,7.03653,5152.0,Duitse grens,Hoogeveen,0.0,roadworks,a
150,150,150,160,246182756.0,2020-07-21 10:38:00,A50,a,Heerde-Zuid,Heerde-Zuid,,Wegwerkzaamheden. Van 22 juli 2020 20:00 uur tot 23 juli 2020 05:00 uur.,2020-07-22 18:00:00,2020-07-23 03:00:00,1.0,52.37272,6.02281,52.37272,6.02281,3342.0,Apeldoorn,Zwolle,0.0,roadworks,a
151,151,151,152,245988008.0,2020-07-21 10:38:00,A15,a,Geldermalsen,Geldermalsen,closed,De oprit is dicht. Van 20 juli 2020 tot 22 juli 2020 dagelijks tussen 20:00 uur en 04:00 uur.,2020-07-20 18:00:00,2020-07-22 02:00:00,0.0,51.86162,5.31062,51.86162,5.31062,3057.0,Nijmegen,Gorinchem,0.0,roadworks,a
